    0.1477538462E+05    0.4321800000E+05    0.6141816359E+05    0.1920800000E+05   -0.3205335000E+05    0.3316810000E+05    0.3361400000E+05    0.3405990000E+05    0.3517465000E+05    0.8403500000E+05    0.1026710787E+05    0.1067915490E+05    0.6494674556E+04    0.1004113487E+05    0.1234800000E+05    0.2401000000E+05    0.4221538462E+04    0.7241573312E+04    0.4881413091E+05    0.3215063439E+05
    0.1163461538E+05    0.2000625000E+05    0.3570417112E+05    0.8150677119E+04   -0.1492031250E+05    0.1530787500E+05    0.1546875000E+05    0.1562962500E+05    0.1601718750E+05    0.3726562500E+05    0.4414427596E+04    0.4823997782E+04    0.8750821828E+04    0.4455076283E+04    0.5868500000E+04    0.1093125000E+05    0.3412820513E+04    0.3191598608E+04    0.2371171182E+05    0.1575493856E+05
    0.3239382022E+05    0.9714625000E+05    0.6647638860E+05    0.8982180109E+05   -0.6567222750E+05    0.6720013500E+05    0.6831575000E+05    0.6943136500E+05    0.7095927250E+05    0.9356287500E+05    0.5835088214E+05    0.4864610794E+05    0.1536043429E+05    0.4612988184E+05    0.4099750000E+05    0.3948525000E+05    0.1367078652E+05    0.3814955813E+05    0.5692201012E+05    0.4269634241E+05
    0.2990131579E+05    0.4961625000E+05    0.8807288672E+05    0.2398388131E+05   -0.3728465500E+05    0.3796590000E+05    0.3825375000E+05    0.3854160000E+05    0.3922284500E+05    0.9053387500E+05    0.1307131879E+05    0.1323666001E+05    0.2337257618E+05    0.1247491427E+05    0.1473750000E+05    0.2689125000E+05    0.8881578947E+04    0.9139669429E+04    0.5222082332E+05    0.3484258287E+05
    0.2045454545E+05    0.4875000000E+05    0.7211872630E+05    0.2386485387E+05   -0.3612500000E+05    0.3708750000E+05    0.3750000000E+05    0.3791250000E+05    0.3887500000E+05    0.8750000000E+05    0.1307131879E+05    0.1320307764E+05    0.1115702479E+05    0.1243360631E+05    0.1462500000E+05    0.2625000000E+05    0.6136363636E+04    0.9139669429E+04    0.5068501663E+05    0.3393022021E+05
