    0.1477538462E+05    0.4321800000E+05    0.6141816359E+05    0.1920800000E+05   -0.3205335000E+05    0.3316810000E+05    0.3361400000E+05    0.3405990000E+05    0.3517465000E+05    0.8403500000E+05    0.1026710787E+05    0.1067915490E+05    0.6494674556E+04    0.1004113487E+05    0.1234800000E+05    0.2401000000E+05    0.4221538462E+04    0.7241573312E+04    0.4881413091E+05    0.3215063439E+05    0.9869083585E+00    0.9867346939E+00    0.1013265306E+01    0.1020617834E+01    0.1013353681E+01    0.1013443640E+01    0.9738167170E+00    0.9556313993E+00   -0.9535714286E+00    0.1026887280E+01    0.1094979898E+01    0.1046428571E+01    0.1047523253E+01   -0.1048689139E+01    0.9402555693E+00    0.9132587751E+00    0.1063540629E+01    0.1572959689E+01   -0.9112627986E+00    0.1540989092E+01
    0.1163461538E+05    0.2000625000E+05    0.3570417112E+05    0.8150677119E+04   -0.1492031250E+05    0.1530787500E+05    0.1546875000E+05    0.1562962500E+05    0.1601718750E+05    0.3726562500E+05    0.4414427596E+04    0.4823997782E+04    0.8750821828E+04    0.4455076283E+04    0.5868500000E+04    0.1093125000E+05    0.3412820513E+04    0.3191598608E+04    0.2371171182E+05    0.1575493856E+05    0.9897070467E+00    0.9896000000E+00    0.1010400000E+01    0.1027025404E+01    0.1010454268E+01    0.1010509297E+01    0.9794140934E+00    0.9657594381E+00   -0.9645454545E+00    0.1021018593E+01    0.1078199973E+01    0.1035454545E+01    0.1036090552E+01   -0.1036757776E+01    0.9235237005E+00    0.9274717357E+00    0.1082809244E+01    0.1536065310E+01   -0.9315188762E+00    0.1495864870E+01
    0.3239382022E+05    0.9714625000E+05    0.6647638860E+05    0.8982180109E+05   -0.6567222750E+05    0.6720013500E+05    0.6831575000E+05    0.6943136500E+05    0.7095927250E+05    0.9356287500E+05    0.5835088214E+05    0.4864610794E+05    0.1536043429E+05    0.4612988184E+05    0.4099750000E+05    0.3948525000E+05    0.1367078652E+05    0.3814955813E+05    0.5692201012E+05    0.4269634241E+05    0.9839321177E+00    0.9836697248E+00    0.1016330275E+01    0.1018517994E+01    0.1016464343E+01    0.1016601380E+01    0.9678642354E+00    0.9627459188E+00   -0.9613043478E+00    0.1033202761E+01    0.1102546019E+01    0.1038695652E+01    0.1039454080E+01   -0.1040253279E+01    0.9482748732E+00    0.9069916205E+00    0.1054546554E+01    0.1587162999E+01   -0.9254918376E+00    0.1559311726E+01
    0.2990131579E+05    0.4961625000E+05    0.8807288672E+05    0.2398388131E+05   -0.3728465500E+05    0.3796590000E+05    0.3825375000E+05    0.3854160000E+05    0.3922284500E+05    0.9053387500E+05    0.1307131879E+05    0.1323666001E+05    0.2337257618E+05    0.1247491427E+05    0.1473750000E+05    0.2689125000E+05    0.8881578947E+04    0.9139669429E+04    0.5222082332E+05    0.3484258287E+05    0.9925314465E+00    0.9924752475E+00    0.1007524752E+01    0.1019999340E+01    0.1007553135E+01    0.1007581804E+01    0.9850628931E+00    0.9752925878E+00   -0.9746666667E+00    0.1015163607E+01    0.1098060556E+01    0.1025333333E+01    0.1025656949E+01   -0.1025991792E+01    0.9424518167E+00    0.9106965865E+00    0.1061062202E+01    0.1577011567E+01   -0.9505851756E+00    0.1546160584E+01
    0.2045454545E+05    0.4875000000E+05    0.7211872630E+05    0.2386485387E+05   -0.3612500000E+05    0.3708750000E+05    0.3750000000E+05    0.3791250000E+05    0.3887500000E+05    0.8750000000E+05    0.1307131879E+05    0.1320307764E+05    0.1115702479E+05    0.1243360631E+05    0.1462500000E+05    0.2625000000E+05    0.6136363636E+04    0.9139669429E+04    0.5068501663E+05    0.3393022021E+05    0.9891196835E+00    0.9890000000E+00    0.1011000000E+01    0.1020201340E+01    0.1011060722E+01    0.1011122346E+01    0.9782393670E+00    0.9646302251E+00   -0.9633333333E+00    0.1022244692E+01    0.1098060556E+01    0.1036666667E+01    0.1037347181E+01   -0.1038062284E+01    0.9417203052E+00    0.9106965865E+00    0.1061886416E+01    0.1575676774E+01   -0.9292604502E+00    0.1544452105E+01
