    0.9869083585E+00    0.9867346939E+00    0.1013265306E+01    0.1020617834E+01    0.1013353681E+01    0.1013443640E+01    0.9738167170E+00    0.9556313993E+00   -0.9535714286E+00    0.1026887280E+01    0.1094979898E+01    0.1046428571E+01    0.1047523253E+01   -0.1048689139E+01    0.9402555693E+00    0.9132587751E+00    0.1063540629E+01    0.1572959689E+01   -0.9112627986E+00    0.1540989092E+01
    0.9897070467E+00    0.9896000000E+00    0.1010400000E+01    0.1027025404E+01    0.1010454268E+01    0.1010509297E+01    0.9794140934E+00    0.9657594381E+00   -0.9645454545E+00    0.1021018593E+01    0.1078199973E+01    0.1035454545E+01    0.1036090552E+01   -0.1036757776E+01    0.9235237005E+00    0.9274717357E+00    0.1082809244E+01    0.1536065310E+01   -0.9315188762E+00    0.1495864870E+01
    0.9839321177E+00    0.9836697248E+00    0.1016330275E+01    0.1018517994E+01    0.1016464343E+01    0.1016601380E+01    0.9678642354E+00    0.9627459188E+00   -0.9613043478E+00    0.1033202761E+01    0.1102546019E+01    0.1038695652E+01    0.1039454080E+01   -0.1040253279E+01    0.9482748732E+00    0.9069916205E+00    0.1054546554E+01    0.1587162999E+01   -0.9254918376E+00    0.1559311726E+01
    0.9925314465E+00    0.9924752475E+00    0.1007524752E+01    0.1019999340E+01    0.1007553135E+01    0.1007581804E+01    0.9850628931E+00    0.9752925878E+00   -0.9746666667E+00    0.1015163607E+01    0.1098060556E+01    0.1025333333E+01    0.1025656949E+01   -0.1025991792E+01    0.9424518167E+00    0.9106965865E+00    0.1061062202E+01    0.1577011567E+01   -0.9505851756E+00    0.1546160584E+01
    0.9891196835E+00    0.9890000000E+00    0.1011000000E+01    0.1020201340E+01    0.1011060722E+01    0.1011122346E+01    0.9782393670E+00    0.9646302251E+00   -0.9633333333E+00    0.1022244692E+01    0.1098060556E+01    0.1036666667E+01    0.1037347181E+01   -0.1038062284E+01    0.9417203052E+00    0.9106965865E+00    0.1061886416E+01    0.1575676774E+01   -0.9292604502E+00    0.1544452105E+01
